#Name of data collector: Brandon Thorne
#Location: RPI Footbridge over 15th street. West side. 
#Latitude: 42.729592
#Longitude: -73.678252
#Method of collection: python program: footbridge_data_collection.py
west, 2016-09-27 14:01:49.923000
west, 2016-09-27 14:02:02.603000
west, 2016-09-27 14:02:03.215000
west, 2016-09-27 14:02:05.228000
east, 2016-09-27 14:02:17.051000
east, 2016-09-27 14:02:21.399000
west, 2016-09-27 14:02:22.283000
west, 2016-09-27 14:02:24.183000
west, 2016-09-27 14:02:25.291000
west, 2016-09-27 14:02:26.056000
west, 2016-09-27 14:02:26.717000
east, 2016-09-27 14:02:27.561000
east, 2016-09-27 14:02:28.236000
east, 2016-09-27 14:02:28.761000
east, 2016-09-27 14:02:29.308000
west, 2016-09-27 14:02:31.979000
west, 2016-09-27 14:02:33.983000
west, 2016-09-27 14:02:36.388000
west, 2016-09-27 14:02:37.952000
west, 2016-09-27 14:02:39.461000
east, 2016-09-27 14:02:45.995000
west, 2016-09-27 14:02:50.711000
east, 2016-09-27 14:02:51.347000
east, 2016-09-27 14:02:51.743000
east, 2016-09-27 14:02:57.523000
east, 2016-09-27 14:03:06.345000
east, 2016-09-27 14:03:18.866000
east, 2016-09-27 14:03:32.002000
east, 2016-09-27 14:03:34.815000
west, 2016-09-27 14:03:35.443000
west, 2016-09-27 14:03:36.087000
west, 2016-09-27 14:03:38.109000
west, 2016-09-27 14:03:41.858000
west, 2016-09-27 14:03:48.850000
west, 2016-09-27 14:03:59.873000
west, 2016-09-27 14:04:09.839000
west, 2016-09-27 14:04:14.627000
west, 2016-09-27 14:04:15.353000
west, 2016-09-27 14:04:17.413000
east, 2016-09-27 14:04:28.414000
east, 2016-09-27 14:04:28.747000
west, 2016-09-27 14:04:31.239000
east, 2016-09-27 14:04:52.187000
east, 2016-09-27 14:04:56.448000
west, 2016-09-27 14:05:02.109000
west, 2016-09-27 14:05:20.216000
west, 2016-09-27 14:05:27.680000
east, 2016-09-27 14:05:29.147000
west, 2016-09-27 14:05:31.186000
west, 2016-09-27 14:05:31.782000
east, 2016-09-27 14:05:34.011000
west, 2016-09-27 14:05:50.126000
west, 2016-09-27 14:05:52.722000
east, 2016-09-27 14:05:55.591000
west, 2016-09-27 14:05:57.397000
west, 2016-09-27 14:06:02.737000
west, 2016-09-27 14:06:03.230000
west, 2016-09-27 14:06:03.619000
west, 2016-09-27 14:06:08.512000
east, 2016-09-27 14:06:33.010000
east, 2016-09-27 14:06:35.535000
east, 2016-09-27 14:06:36.139000
west, 2016-09-27 14:06:39.975000
west, 2016-09-27 14:06:43.556000
west, 2016-09-27 14:06:45.673000
west, 2016-09-27 14:07:00.323000
west, 2016-09-27 14:07:01.287000
west, 2016-09-27 14:07:04.972000
east, 2016-09-27 14:07:27.326000
west, 2016-09-27 14:07:27.946000
west, 2016-09-27 14:07:30.311000
west, 2016-09-27 14:07:33.820000
west, 2016-09-27 14:07:34.800000
west, 2016-09-27 14:07:39.933000
east, 2016-09-27 14:07:41.163000
west, 2016-09-27 14:07:42.351000
west, 2016-09-27 14:08:37.838000
west, 2016-09-27 14:08:38.858000
west, 2016-09-27 14:08:45.264000
west, 2016-09-27 14:08:52.526000
west, 2016-09-27 14:08:59.596000
east, 2016-09-27 14:09:11.277000
east, 2016-09-27 14:09:11.962000
east, 2016-09-27 14:09:37.395000
east, 2016-09-27 14:09:54.620000
west, 2016-09-27 14:10:50.998000
west, 2016-09-27 14:11:36.517000
west, 2016-09-27 14:11:53.636000
west, 2016-09-27 14:11:59.521000
east, 2016-09-27 14:12:08.718000
east, 2016-09-27 14:12:09.402000
east, 2016-09-27 14:12:10.630000
east, 2016-09-27 14:12:11.146000
east, 2016-09-27 14:12:11.646000
west, 2016-09-27 14:12:16.587000
west, 2016-09-27 14:12:17.503000
west, 2016-09-27 14:12:18.291000
west, 2016-09-27 14:12:19.968000
west, 2016-09-27 14:12:22.149000
west, 2016-09-27 14:12:31.843000
west, 2016-09-27 14:12:40.384000
west, 2016-09-27 14:12:40.973000
east, 2016-09-27 14:12:55.474000
west, 2016-09-27 14:13:08.042000
west, 2016-09-27 14:13:28.450000
east, 2016-09-27 14:13:57.671000
west, 2016-09-27 14:13:58.467000
west, 2016-09-27 14:14:09.041000
east, 2016-09-27 14:14:15.537000
east, 2016-09-27 14:14:19.671000
west, 2016-09-27 14:14:22.779000
east, 2016-09-27 14:14:51.396000
east, 2016-09-27 14:14:55.777000
east, 2016-09-27 14:14:57.421000
east, 2016-09-27 14:15:12.829000
west, 2016-09-27 14:15:36.215000
west, 2016-09-27 14:15:37.123000
west, 2016-09-27 14:15:48.441000
east, 2016-09-27 14:16:14.061000
west, 2016-09-27 14:16:18.449000
west, 2016-09-27 14:16:19.117000
west, 2016-09-27 14:17:05.866000
west, 2016-09-27 14:17:06.374000
west, 2016-09-27 14:17:07.010000
west, 2016-09-27 14:17:18.738000
west, 2016-09-27 14:17:24.367000
east, 2016-09-27 14:17:39.207000
west, 2016-09-27 14:17:43.211000
east, 2016-09-27 14:17:44.256000
east, 2016-09-27 14:17:44.804000
east, 2016-09-27 14:17:47.529000
west, 2016-09-27 14:17:48.477000
west, 2016-09-27 14:17:51.049000
east, 2016-09-27 14:18:00.175000
east, 2016-09-27 14:18:13.647000
east, 2016-09-27 14:18:14.003000
east, 2016-09-27 14:18:25.321000
east, 2016-09-27 14:18:25.853000
east, 2016-09-27 14:18:42.390000
west, 2016-09-27 14:18:53.196000
east, 2016-09-27 14:18:53.968000
west, 2016-09-27 14:18:55.108000
west, 2016-09-27 14:19:05.601000
west, 2016-09-27 14:19:46.144000
west, 2016-09-27 14:20:02.241000
east, 2016-09-27 14:20:03.157000
east, 2016-09-27 14:20:24.344000
west, 2016-09-27 14:21:25.850000
east, 2016-09-27 14:21:41.780000
east, 2016-09-27 14:21:42.257000
east, 2016-09-27 14:21:42.845000
west, 2016-09-27 14:21:46.530000
west, 2016-09-27 14:21:47.310000
west, 2016-09-27 14:22:01.545000
west, 2016-09-27 14:22:02.125000
east, 2016-09-27 14:22:11.068000
west, 2016-09-27 14:22:41.309000
west, 2016-09-27 14:22:52.814000
east, 2016-09-27 14:22:53.769000
west, 2016-09-27 14:23:18.488000
west, 2016-09-27 14:23:20.388000
east, 2016-09-27 14:23:28.604000
west, 2016-09-27 14:23:42.965000
east, 2016-09-27 14:23:44.041000
east, 2016-09-27 14:23:53.696000
east, 2016-09-27 14:23:54.284000
east, 2016-09-27 14:24:23.291000
west, 2016-09-27 14:24:32.777000
west, 2016-09-27 14:24:52.227000
west, 2016-09-27 14:24:52.993000
west, 2016-09-27 14:25:22.187000
east, 2016-09-27 14:25:35.562000
west, 2016-09-27 14:25:59.017000
east, 2016-09-27 14:27:06.903000
west, 2016-09-27 14:27:11.676000
west, 2016-09-27 14:27:43.286000
west, 2016-09-27 14:27:56.711000
east, 2016-09-27 14:28:03.452000
west, 2016-09-27 14:28:05.617000
west, 2016-09-27 14:28:06.519000
west, 2016-09-27 14:28:08.787000
west, 2016-09-27 14:28:16.672000
west, 2016-09-27 14:28:17.837000
west, 2016-09-27 14:28:18.289000
west, 2016-09-27 14:28:29.274000
west, 2016-09-27 14:28:57.665000
east, 2016-09-27 14:29:20.836000
east, 2016-09-27 14:29:34.964000
east, 2016-09-27 14:29:35.592000
east, 2016-09-27 14:30:23.644000
east, 2016-09-27 14:30:43.905000
west, 2016-09-27 14:30:57.144000
east, 2016-09-27 14:30:58.012000
east, 2016-09-27 14:31:06.306000
west, 2016-09-27 14:31:30.078000
west, 2016-09-27 14:31:37.533000
west, 2016-09-27 14:31:38.041000
west, 2016-09-27 14:31:46.624000
east, 2016-09-27 14:31:59.441000
west, 2016-09-27 14:33:12.892000
west, 2016-09-27 14:33:21.220000
west, 2016-09-27 14:33:32.090000
west, 2016-09-27 14:33:39.546000
west, 2016-09-27 14:34:08.870000
west, 2016-09-27 14:34:16.837000
west, 2016-09-27 14:35:09.639000
west, 2016-09-27 14:35:11.179000
east, 2016-09-27 14:35:14.793000
east, 2016-09-27 14:35:15.757000
east, 2016-09-27 14:35:16.473000
west, 2016-09-27 14:35:53.832000
west, 2016-09-27 14:37:23.499000
west, 2016-09-27 14:37:54.881000
west, 2016-09-27 14:38:22.033000
west, 2016-09-27 14:38:23.030000
west, 2016-09-27 14:38:24.090000
west, 2016-09-27 14:38:36.595000
east, 2016-09-27 14:38:48.964000
west, 2016-09-27 14:39:11.306000
west, 2016-09-27 14:39:23.321000
east, 2016-09-27 14:39:26.334000
west, 2016-09-27 14:40:23.245000
east, 2016-09-27 14:40:33.827000
east, 2016-09-27 14:40:35.007000
west, 2016-09-27 14:40:38.965000
west, 2016-09-27 14:40:54.516000
east, 2016-09-27 14:41:06.064000
west, 2016-09-27 14:41:16.589000
east, 2016-09-27 14:41:29.536000
west, 2016-09-27 14:41:47.252000
east, 2016-09-27 14:42:23.989000
west, 2016-09-27 14:42:29.912000
west, 2016-09-27 14:43:05.070000
east, 2016-09-27 14:43:07.441000
west, 2016-09-27 14:43:16.990000
west, 2016-09-27 14:43:28.291000
west, 2016-09-27 14:43:30.351000
west, 2016-09-27 14:43:31.548000
east, 2016-09-27 14:43:53.642000
east, 2016-09-27 14:43:54.950000
west, 2016-09-27 14:44:14.227000
west, 2016-09-27 14:44:15.679000
east, 2016-09-27 14:44:29.539000
east, 2016-09-27 14:44:52.354000
west, 2016-09-27 14:44:53.166000
west, 2016-09-27 14:45:11.033000
west, 2016-09-27 14:45:17.829000
west, 2016-09-27 14:45:29.840000
west, 2016-09-27 14:45:30.365000
west, 2016-09-27 14:45:31.225000
west, 2016-09-27 14:45:46.301000
west, 2016-09-27 14:45:55.475000
west, 2016-09-27 14:46:02.271000
east, 2016-09-27 14:46:02.747000
west, 2016-09-27 14:46:15.816000
west, 2016-09-27 14:46:16.348000
west, 2016-09-27 14:46:18.993000
west, 2016-09-27 14:46:25.106000
east, 2016-09-27 14:46:58.042000
west, 2016-09-27 14:47:01.275000
west, 2016-09-27 14:47:02.914000
west, 2016-09-27 14:47:07.790000
west, 2016-09-27 14:47:08.930000
west, 2016-09-27 14:47:22.784000
west, 2016-09-27 14:47:39.814000
west, 2016-09-27 14:47:40.642000
east, 2016-09-27 14:47:48.334000
east, 2016-09-27 14:48:01.874000
west, 2016-09-27 14:48:12.039000
west, 2016-09-27 14:48:12.683000
west, 2016-09-27 14:48:13.358000
east, 2016-09-27 14:48:25.611000
west, 2016-09-27 14:48:32.728000
west, 2016-09-27 14:48:42.133000
east, 2016-09-27 14:48:42.466000
west, 2016-09-27 14:48:55.413000
east, 2016-09-27 14:48:56.586000
east, 2016-09-27 14:49:08.992000
east, 2016-09-27 14:49:24.214000
west, 2016-09-27 14:49:24.875000
east, 2016-09-27 14:49:25.671000
east, 2016-09-27 14:49:34.211000
west, 2016-09-27 14:49:36.872000
west, 2016-09-27 14:49:52.797000
east, 2016-09-27 14:50:02.154000
west, 2016-09-27 14:50:13.680000
east, 2016-09-27 14:50:25.308000
east, 2016-09-27 14:50:25.992000
west, 2016-09-27 14:50:39.037000
east, 2016-09-27 14:50:41.337000
west, 2016-09-27 14:50:54.438000
east, 2016-09-27 14:50:55.658000
east, 2016-09-27 14:51:02.967000
west, 2016-09-27 14:51:07.628000
east, 2016-09-27 14:51:12.113000
east, 2016-09-27 14:51:14.325000
west, 2016-09-27 14:51:16.497000
east, 2016-09-27 14:51:20.989000
east, 2016-09-27 14:51:21.745000
east, 2016-09-27 14:51:22.381000
east, 2016-09-27 14:51:25.483000
west, 2016-09-27 14:51:25.847000
west, 2016-09-27 14:51:26.955000
east, 2016-09-27 14:51:43.264000
west, 2016-09-27 14:51:56.140000
west, 2016-09-27 14:52:02.521000
east, 2016-09-27 14:52:05.085000
west, 2016-09-27 14:52:11.257000
west, 2016-09-27 14:52:11.789000
east, 2016-09-27 14:52:16.113000
west, 2016-09-27 14:52:38.460000
west, 2016-09-27 14:52:39.304000
west, 2016-09-27 14:52:46.036000
west, 2016-09-27 14:52:56.297000
west, 2016-09-27 14:52:58.734000
west, 2016-09-27 14:53:00.881000
east, 2016-09-27 14:53:02.254000
east, 2016-09-27 14:53:04.867000
east, 2016-09-27 14:53:12.777000
west, 2016-09-27 14:53:13.629000
east, 2016-09-27 14:53:15.873000
west, 2016-09-27 14:53:16.573000
west, 2016-09-27 14:53:25.855000
west, 2016-09-27 14:53:33.157000
east, 2016-09-27 14:53:41.373000
east, 2016-09-27 14:53:41.682000
east, 2016-09-27 14:53:41.950000
west, 2016-09-27 14:53:45.035000
west, 2016-09-27 14:53:45.679000
west, 2016-09-27 14:53:46.283000
west, 2016-09-27 14:53:46.726000
west, 2016-09-27 14:54:06.668000
east, 2016-09-27 14:54:07.680000
east, 2016-09-27 14:54:12.604000
east, 2016-09-27 14:54:13.032000
east, 2016-09-27 14:54:14.444000
west, 2016-09-27 14:54:16.944000
east, 2016-09-27 14:54:18.501000
east, 2016-09-27 14:54:18.890000
east, 2016-09-27 14:54:19.222000
west, 2016-09-27 14:54:19.722000
east, 2016-09-27 14:54:22.476000
west, 2016-09-27 14:54:23.353000
east, 2016-09-27 14:54:25.565000
east, 2016-09-27 14:54:27.753000
east, 2016-09-27 14:54:42.759000
east, 2016-09-27 14:54:43.739000
east, 2016-09-27 14:54:50.046000
west, 2016-09-27 14:54:51.547000
west, 2016-09-27 14:55:19.065000
west, 2016-09-27 14:55:22.254000
east, 2016-09-27 14:55:42.395000
east, 2016-09-27 14:55:42.752000
west, 2016-09-27 14:55:44.960000
west, 2016-09-27 14:55:57.435000
west, 2016-09-27 14:55:58.520000
west, 2016-09-27 14:56:05.316000
west, 2016-09-27 14:56:18.697000
west, 2016-09-27 14:56:29.847000
west, 2016-09-27 14:56:30.394000
west, 2016-09-27 14:56:34.383000
west, 2016-09-27 14:56:38.485000
west, 2016-09-27 14:56:39.561000
west, 2016-09-27 14:56:51.671000
west, 2016-09-27 14:56:52.883000
west, 2016-09-27 14:56:59.224000
west, 2016-09-27 14:57:08.260000
west, 2016-09-27 14:57:23.362000
west, 2016-09-27 14:57:23.813000
west, 2016-09-27 14:57:26.457000
west, 2016-09-27 14:57:27.989000
west, 2016-09-27 14:57:34.354000
east, 2016-09-27 14:57:38.664000
west, 2016-09-27 14:57:39.948000
east, 2016-09-27 14:57:48.353000
east, 2016-09-27 14:57:48.709000
east, 2016-09-27 14:57:54.897000
west, 2016-09-27 14:58:14.863000
east, 2016-09-27 14:58:23.195000
east, 2016-09-27 14:58:33.288000
west, 2016-09-27 14:58:38.012000
east, 2016-09-27 14:58:42.569000
west, 2016-09-27 14:58:51.678000
east, 2016-09-27 14:59:11.117000
west, 2016-09-27 14:59:12.905000
east, 2016-09-27 14:59:20.966000
west, 2016-09-27 14:59:23.890000
east, 2016-09-27 14:59:28.829000
west, 2016-09-27 14:59:34.393000
east, 2016-09-27 14:59:37.373000
east, 2016-09-27 14:59:44.823000
east, 2016-09-27 14:59:46.314000
west, 2016-09-27 14:59:50.133000
west, 2016-09-27 15:00:10.073000
west, 2016-09-27 15:00:13.853000
east, 2016-09-27 15:00:16.857000
west, 2016-09-27 15:00:19.037000
east, 2016-09-27 15:00:20.177000
east, 2016-09-27 15:00:25.157000
east, 2016-09-27 15:00:35.338000
west, 2016-09-27 15:00:45.204000
east, 2016-09-27 15:00:49.568000
east, 2016-09-27 15:00:50.252000
east, 2016-09-27 15:00:50.912000
west, 2016-09-27 15:01:00.428000
west, 2016-09-27 15:01:13.047000
east, 2016-09-27 15:01:15.147000
